Sub:10:Ln:23, -1.0
Sub:6:Gen:Gen1, -0.9265731928223953
Sub:6:Ln:13, 0.7703008929423019
Sub:10:Ln:22, 0.6315569927006816
Sub:7:Gen:Gen2, -0.5475579430409023
Sub:2:Ln:2, -0.48851990460985284
Sub:4:Ln:4-6, -0.4289118274237295
Sub:6:Ln:4-6, 0.4252119943097191
Sub:8:Ln:17, -0.36543574626283704
Sub:5:Ln:10, 0.34119257823137594
Sub:8:Gen:Gen1, 0.26883815865296934
Sub:9:Ln:21, -0.26330286354806004
Sub:9:Ln:20, 0.2299741354724914
Sub:6:Ln:14, 0.2252445874194134
Sub:10:Ln:24, 0.1944248132500371
Sub:5:Ln:11, -0.17157689599908146
Sub:4:Ln:9, 0.15499020345439565
Sub:12:Ln:28, 0.15340719556789315
Sub:11:Ln:25, -0.14863584603648292
Sub:2:Ln:3, 0.14286735943666823
Sub:3:Ln:6, -0.13555123346761408
Sub:12:Ln:26, -0.13312251202083922
Sub:4:Ln:8, 0.13306521495105625
Sub:2:Ln:4, -0.1289514036009635
Sub:7:Ln:16, 0.11465547054866124
Sub:12:Ln:27, -0.1026315876667543
Sub:3:Ln:5, 0.090492249433858
Sub:11:Ln:1-11, -0.06023917831150676
Sub:1:Ln:1-11, 0.05551081288903371
Sub:1:Ln:1, -0.052106939014207744
Sub:3:Ln:7, 0.045382271249481444
Sub:8:Ln:18, -0.034809991236528656
Sub:8:Ln:19, -0.032379673049146775
Sub:5:Ln:12, 0.020493353970477374
Sub:7:Ln:15, 0.01973819163181291
